Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-31,AMZN,179.93,184.08,173.87,176.44,150089400,0.0,0.0
2024-06-07,AMZN,177.7,186.29,175.92,184.3,149494100,0.0,0.0
2024-06-14,AMZN,184.07,188.35,182.23,183.66,160921700,0.0,0.0
2024-06-21,AMZN,182.52,189.28,181.22,189.08,189919700,0.0,0.0
2024-06-28,AMZN,189.33,199.84,185.33,193.25,312940500,0.0,0.0
2024-07-05,AMZN,193.49,200.55,192.82,200.0,158248800,0.0,0.0
2024-07-12,AMZN,200.04,201.2,192.86,194.49,175514700,0.0,0.0
2024-07-19,AMZN,194.56,196.62,180.11,183.13,216879400,0.0,0.0
2024-07-26,AMZN,185.0,189.39,176.8,182.5,202972200,0.0,0.0
2024-08-02,AMZN,183.84,190.6,160.55,167.9,326330000,0.0,0.0
2024-08-09,AMZN,154.21,168.55,151.61,166.94,272525600,0.0,0.0
2024-08-16,AMZN,168.14,178.34,166.11,177.06,181342200,0.0,0.0
2024-08-23,AMZN,177.64,182.39,175.24,177.04,154181700,0.0,0.0
2024-08-30,AMZN,176.7,178.9,168.92,178.5,151090400,0.0,0.0
2024-09-06,AMZN,177.55,179.88,171.16,171.39,149763700,0.0,0.0
2024-09-13,AMZN,174.53,188.5,173.51,186.49,167953800,0.0,0.0
2024-09-20,AMZN,185.29,191.84,183.36,191.6,226527100,0.0,0.0
2024-09-27,AMZN,191.64,195.37,187.34,187.97,179200300,0.0,0.0
2024-10-04,AMZN,187.14,188.49,180.88,186.51,172427500,0.0,0.0
2024-10-11,AMZN,182.95,189.93,180.25,188.82,148616000,0.0,0.0
2024-10-18,AMZN,189.78,190.74,184.58,188.99,140707200,0.0,0.0
2024-10-25,AMZN,188.05,191.52,183.69,187.83,137236600,0.0,0.0
2024-11-01,AMZN,189.57,200.5,185.23,197.93,276163200,0.0,0.0
2024-11-08,AMZN,196.45,212.25,194.31,208.18,230303300,0.0,0.0
2024-11-15,AMZN,208.5,215.9,199.61,202.61,249823200,0.0,0.0
2024-11-22,AMZN,204.15,205.3,195.75,197.12,190810200,0.0,0.0
2024-11-29,AMZN,199.28,208.2,199.0,207.89,135313400,0.0,0.0
2024-12-06,AMZN,209.96,227.15,209.51,227.03,205802000,0.0,0.0
2024-12-13,AMZN,227.21,231.2,224.2,227.46,170377300,0.0,0.0
2024-12-20,AMZN,230.23,233.0,218.73,224.92,244979500,0.0,0.0
2024-12-27,AMZN,225.01,229.14,220.9,223.75,86591300,0.0,0.0
2025-01-03,AMZN,220.06,225.36,218.19,224.19,114613100,0.0,0.0
2025-01-10,AMZN,226.78,228.84,216.5,218.94,121778800,0.0,0.0
2025-01-17,AMZN,218.06,226.51,216.2,225.94,150393100,0.0,0.0
2025-01-24,AMZN,228.9,236.4,226.94,234.85,133694800,0.0,0.0
2025-01-31,AMZN,226.21,241.77,225.86,237.68,185238100,0.0,0.0
2023-02-03,WMT,46.609,47.241,45.7,45.976,47811600,0.0,0.0
2023-02-10,WMT,46.012,46.699,44.996,46.628,73553700,0.0,0.0
2023-02-17,WMT,46.949,47.734,46.777,47.511,85604100,0.0,0.0
2023-02-24,WMT,46.356,48.127,45.269,46.222,126882600,0.0,0.0
2023-03-03,WMT,46.3,46.424,45.217,45.639,80555700,0.0,0.0
2023-03-10,WMT,45.583,45.966,44.153,44.438,88680000,0.0,0.0
2023-03-17,WMT,44.344,45.493,44.312,45.412,158805000,0.19,0.0
2023-03-24,WMT,45.64,46.412,45.431,46.194,116286900,0.0,0.0
2023-03-31,WMT,46.516,48.357,46.513,48.034,115022400,0.0,0.0
2023-04-07,WMT,48.125,49.204,47.894,49.126,82312800,0.0,0.0
2023-04-14,WMT,48.982,49.23,48.262,48.37,67836900,0.0,0.0
2023-04-21,WMT,48.422,49.614,48.376,49.429,81059100,0.0,0.0
2023-04-28,WMT,49.422,50.087,48.924,49.181,70686000,0.0,0.0
2023-05-05,WMT,49.204,49.708,48.689,49.629,63640800,0.19,0.0
2023-05-12,WMT,49.466,50.473,49.397,50.054,74009700,0.0,0.0
2023-05-19,WMT,50.195,50.453,48.629,49.021,132974400,0.0,0.0
2023-05-26,WMT,48.952,49.077,47.445,47.88,89955300,0.0,0.0
2023-06-02,WMT,47.841,48.727,47.419,48.665,85290600,0.0,0.0
2023-06-09,WMT,48.845,50.267,48.563,50.061,89302200,0.0,0.0
2023-06-16,WMT,50.172,51.742,50.087,50.859,104391900,0.0,0.0
2023-06-23,WMT,50.588,51.107,50.149,50.836,71527800,0.0,0.0
2023-06-30,WMT,50.898,51.513,50.077,51.398,85693200,0.0,0.0
2023-07-07,WMT,51.277,52.033,50.179,50.192,60434700,0.0,0.0
2023-07-14,WMT,50.542,50.977,50.221,50.574,63225600,0.0,0.0
2023-07-21,WMT,50.489,51.922,50.277,51.788,67893600,0.0,0.0
2023-07-28,WMT,51.814,52.628,51.523,52.291,67598400,0.0,0.0
2023-08-04,WMT,52.308,52.53,51.654,51.778,64940400,0.0,0.0
2023-08-11,WMT,52.157,53.107,52.03,52.9,67860600,0.19,0.0
2023-08-18,WMT,53.163,53.419,50.872,51.827,143922900,0.0,0.0
2023-08-25,WMT,51.729,52.254,51.273,51.791,72860400,0.0,0.0
2023-09-01,WMT,51.804,53.488,51.804,53.022,67677300,0.0,0.0
2023-09-08,WMT,53.114,53.773,52.477,53.744,61592100,0.0,0.0
2023-09-15,WMT,53.819,54.426,53.708,54.029,116882700,0.0,0.0
2023-09-22,WMT,54.042,54.213,53.094,53.278,69135600,0.0,0.0
2023-09-29,WMT,53.284,53.668,52.241,52.484,71065800,0.0,0.0
2023-10-06,WMT,52.339,52.851,49.766,51.329,96887400,0.0,0.0
2023-10-13,WMT,50.892,52.658,50.295,52.451,76386000,0.0,0.0
2023-10-20,WMT,52.684,53.281,52.083,52.1,62602800,0.0,0.0
2023-10-27,WMT,52.09,53.928,51.857,52.891,81303600,0.0,0.0
2023-11-03,WMT,52.986,54.574,52.766,54.036,74454000,0.0,0.0
2023-11-10,WMT,53.983,54.676,53.573,54.538,74544300,0.0,0.0
2023-11-17,WMT,54.6,55.769,50.869,50.981,211117800,0.0,0.0
2023-11-24,WMT,51.043,51.473,50.58,51.214,96437100,0.0,0.0
2023-12-01,WMT,51.178,52.152,50.088,50.649,146024700,0.0,0.0
2023-12-08,WMT,50.314,51.145,49.487,49.691,132646500,0.19,0.0
2023-12-15,WMT,49.783,50.742,49.256,50.31,189508800,0.0,0.0
2023-12-22,WMT,50.511,51.763,50.439,51.598,112194000,0.0,0.0
2023-12-29,WMT,51.598,52.152,51.42,51.928,70300200,0.0,0.0
2024-01-05,WMT,51.796,52.8,51.252,51.618,83287800,0.0,0.0
2024-01-12,WMT,51.615,53.324,51.608,53.136,92109300,0.0,0.0
2024-01-19,WMT,53.176,53.878,52.909,53.486,69226200,0.0,0.0
2024-01-26,WMT,53.621,54.144,52.807,54.108,81053700,0.0,0.0
2024-02-02,WMT,54.134,56.187,53.861,55.854,102108600,0.0,0.0
2024-02-09,WMT,55.999,56.213,55.36,55.758,79166700,0.0,0.0
2024-02-16,WMT,55.742,56.631,55.185,56.114,91176000,0.0,0.0
2024-02-23,WMT,58.789,59.734,56.918,57.827,216218700,0.0,0.0
2024-03-01,WMT,58.42,59.131,57.491,58.064,113233600,0.0,3.0
2024-03-08,WMT,57.807,60.347,57.708,59.408,76736200,0.0,0.0
2024-03-15,WMT,59.388,60.919,59.161,60.166,114191600,0.208,0.0
2024-03-22,WMT,60.175,61.137,59.878,60.354,69454200,0.0,0.0
2024-03-29,WMT,60.354,60.532,59.65,59.66,59823400,0.0,0.0
2024-04-05,WMT,59.799,60.245,58.381,59.343,72731200,0.0,0.0
2024-04-12,WMT,59.095,60.374,58.797,59.63,59449300,0.0,0.0
2024-04-19,WMT,59.997,60.185,58.47,59.025,66834900,0.0,0.0
2024-04-26,WMT,59.055,60.017,58.063,59.65,81711200,0.0,0.0
2024-05-03,WMT,59.67,59.878,58.083,59.313,71240100,0.0,0.0
2024-05-10,WMT,59.491,60.334,58.886,60.175,63562400,0.208,0.0
2024-05-17,WMT,60.314,64.553,59.14,64.324,150157200,0.0,0.0
2024-05-24,WMT,64.095,65.358,63.548,65.05,75029200,0.0,0.0
2024-05-31,WMT,64.891,65.567,63.836,65.428,65573900,0.0,0.0
2024-06-07,WMT,65.179,67.229,64.831,65.548,74811400,0.0,0.0
2024-06-14,WMT,66.851,66.99,65.567,66.682,70526300,0.0,0.0
2024-06-21,WMT,66.582,68.204,66.075,67.567,63948800,0.0,0.0
2024-06-28,WMT,67.707,68.692,66.214,67.368,79267800,0.0,0.0
2024-07-05,WMT,67.547,69.796,66.911,69.687,45976100,0.0,0.0
2024-07-12,WMT,69.547,70.094,68.821,68.891,60409600,0.0,0.0
2024-07-19,WMT,68.95,70.97,68.95,70.393,55889900,0.0,0.0
2024-07-26,WMT,70.502,70.9,68.483,69.428,80031000,0.0,0.0
2024-08-02,WMT,69.497,69.886,67.398,68.115,86600800,0.0,0.0
2024-08-09,WMT,67.756,68.284,66.334,67.607,80380200,0.0,0.0
2024-08-16,WMT,67.995,74.064,66.801,73.288,136311400,0.208,0.0
2024-08-23,WMT,73.228,76.052,73.178,75.533,71785500,0.0,0.0
2024-08-30,WMT,75.732,77.299,75.403,77.059,65967100,0.0,0.0
2024-09-06,WMT,77.159,77.638,76.131,76.471,68740400,0.0,0.0
2024-09-13,WMT,76.68,80.512,76.321,80.422,87344300,0.0,0.0
2024-09-20,WMT,80.661,80.841,77.319,78.885,113157200,0.0,0.0
2024-09-27,WMT,78.895,81.42,78.895,79.604,69922400,0.0,0.0
2024-10-04,WMT,79.713,81.35,79.673,80.761,74893300,0.0,0.0
2024-10-11,WMT,80.512,80.761,78.805,79.923,64858000,0.0,0.0
2024-10-18,WMT,79.873,81.639,79.584,81.13,56062800,0.0,0.0
2024-10-25,WMT,81.05,83.156,80.542,82.328,55654000,0.0,0.0
2024-11-01,WMT,82.567,82.896,81.04,82.008,54662200,0.0,0.0
2024-11-08,WMT,82.018,85.351,81.819,84.642,69379800,0.0,0.0
2024-11-15,WMT,84.762,85.6,83.754,84.064,69207300,0.0,0.0
2024-11-22,WMT,84.632,90.709,83.475,90.24,122522000,0.0,0.0
2024-11-29,WMT,90.3,92.435,88.863,92.296,67135700,0.0,0.0
2024-12-06,WMT,92.615,95.967,91.747,95.488,92996600,0.0,0.0
2024-12-13,WMT,95.449,95.728,93.04,94.25,79572200,0.208,0.0
2024-12-20,WMT,94.42,95.9,91.63,92.24,130925500,0.0,0.0
2024-12-27,WMT,91.5,92.88,88.91,91.66,57576200,0.0,0.0
2025-01-03,WMT,90.73,91.3,89.52,90.78,46712900,0.0,0.0
2025-01-10,WMT,90.83,93.58,90.45,93.0,57352400,0.0,0.0
2025-01-17,WMT,92.12,92.43,90.12,91.94,78650400,0.0,0.0
2025-01-24,WMT,92.48,95.01,92.31,94.76,67986800,0.0,0.0
2025-01-31,WMT,95.9,99.0,94.82,98.16,72187000,0.0,0.0
2023-02-03,XOM,108.311,109.761,102.701,104.655,64253600,0.0,0.0
2023-02-10,XOM,105.066,111.865,103.159,111.434,90686100,0.0,0.0
2023-02-17,XOM,110.926,111.359,104.575,104.857,72397500,0.91,0.0
2023-02-24,XOM,104.414,105.894,102.37,104.358,54083600,0.0,0.0
2023-03-03,XOM,104.405,106.827,102.916,106.299,66364100,0.0,0.0
2023-03-10,XOM,105.526,107.27,100.966,101.559,68139400,0.0,0.0
2023-03-17,XOM,99.26,102.718,92.363,94.078,135407600,0.0,0.0
2023-03-24,XOM,93.88,101.088,93.757,97.555,106374600,0.0,0.0
2023-03-31,XOM,98.695,103.811,97.913,103.331,66068800,0.0,0.0
2023-04-07,XOM,106.845,110.417,106.591,108.41,76710700,0.0,0.0
2023-04-14,XOM,108.155,109.927,107.543,109.352,59614600,0.0,0.0
2023-04-21,XOM,108.824,110.445,106.695,109.314,72733100,0.0,0.0
2023-04-28,XOM,109.229,112.999,108.061,111.51,84230400,0.0,0.0
2023-05-05,XOM,109.295,110.53,99.797,102.407,90033300,0.0,0.0
2023-05-12,XOM,104.122,104.565,98.732,99.675,67217600,0.0,0.0
2023-05-19,XOM,100.283,101.747,96.966,100.996,67938800,0.91,0.0
2023-05-26,XOM,100.597,103.134,99.523,99.77,70303500,0.0,0.0
2023-06-02,XOM,98.173,100.872,96.244,100.521,64526300,0.0,0.0
2023-06-09,XOM,101.88,103.733,98.829,102.07,64633600,0.0,0.0
2023-06-16,XOM,100.568,102.973,99.219,99.922,103621600,0.0,0.0
2023-06-23,XOM,99.494,99.58,96.586,97.327,61188700,0.0,0.0
2023-06-30,XOM,97.137,102.536,97.137,101.937,65502100,0.0,0.0
2023-07-07,XOM,102.165,103.087,96.529,98.049,59776200,0.0,0.0
2023-07-14,XOM,97.869,102.317,95.55,95.939,95689100,0.0,0.0
2023-07-21,XOM,95.73,99.209,95.255,98.743,91065400,0.0,0.0
2023-07-28,XOM,99.19,101.69,97.251,99.0,79610900,0.0,0.0
2023-08-04,XOM,99.979,103.828,99.39,102.098,82414600,0.0,0.0
2023-08-11,XOM,102.555,106.518,99.646,106.29,76276900,0.0,0.0
2023-08-18,XOM,106.147,106.433,101.843,105.446,74506000,0.91,0.0
2023-08-25,XOM,105.753,106.347,101.306,103.731,57446600,0.0,0.0
2023-09-01,XOM,103.922,109.068,103.894,108.781,64277400,0.0,0.0
2023-09-08,XOM,109.336,111.205,108.503,110.783,59161200,0.0,0.0
2023-09-15,XOM,111.33,113.706,108.829,111.828,97758000,0.0,0.0
2023-09-22,XOM,112.623,113.879,109.816,110.141,66086000,0.0,0.0
2023-09-29,XOM,110.285,115.661,110.036,112.671,82716400,0.0,0.0
2023-10-06,XOM,112.623,112.872,100.722,102.696,92806500,0.0,0.0
2023-10-13,XOM,105.829,107.391,100.453,105.283,155660400,0.0,0.0
2023-10-20,XOM,105.887,109.212,104.574,106.443,105020000,0.0,0.0
2023-10-27,XOM,106.011,106.328,100.578,101.143,98878700,0.0,0.0
2023-11-03,XOM,101.325,104.631,100.176,103.28,126311700,0.0,0.0
2023-11-10,XOM,103.654,103.75,98.566,99.419,94759900,0.0,0.0
2023-11-17,XOM,99.706,101.952,97.813,101.498,99160500,0.95,0.0
2023-11-24,XOM,101.904,102.387,98.577,101.121,60000600,0.0,0.0
2023-12-01,XOM,100.666,101.449,98.287,99.593,112543000,0.0,0.0
2023-12-08,XOM,98.761,99.951,94.854,96.266,126988900,0.0,0.0
2023-12-15,XOM,96.508,98.771,94.265,97.572,149936100,0.0,0.0
2023-12-22,XOM,98.761,100.511,97.485,98.548,93676700,0.0,0.0
2023-12-29,XOM,99.351,99.631,96.334,96.682,65464600,0.0,0.0
2024-01-05,XOM,97.591,101.121,97.523,99.245,82194000,0.0,0.0
2024-01-12,XOM,97.407,97.949,94.922,96.653,94938300,0.0,0.0
2024-01-19,XOM,96.527,96.711,92.659,93.752,79639300,0.0,0.0
2024-01-26,XOM,93.51,99.68,92.611,99.602,96056600,0.0,0.0
2024-02-02,XOM,99.583,101.42,98.258,98.606,101552600,0.0,0.0
2024-02-09,XOM,98.104,101.382,97.185,98.413,84413000,0.0,0.0
2024-02-16,XOM,98.79,102.119,98.01,101.241,98084800,0.95,0.0
2024-02-23,XOM,101.348,102.88,100.186,101.348,75095800,0.0,0.0
2024-03-01,XOM,101.231,103.837,100.577,103.3,80556900,0.0,0.0
2024-03-08,XOM,103.124,105.798,101.533,105.779,90033500,0.0,0.0
2024-03-15,XOM,105.652,109.605,104.764,108.6,110041600,0.0,0.0
2024-03-22,XOM,109.107,111.176,108.434,110.766,77342400,0.0,0.0
2024-03-29,XOM,111.098,113.655,110.688,113.45,58061800,0.0,0.0
2024-04-05,XOM,113.616,119.219,112.611,118.457,90422400,0.0,0.0
2024-04-12,XOM,118.174,120.78,116.798,117.481,88154200,0.0,0.0
2024-04-19,XOM,118.184,118.77,114.309,117.003,83038200,0.0,0.0
2024-04-26,XOM,116.398,118.838,113.431,115.129,85702200,0.0,0.0
2024-05-03,XOM,114.934,117.315,111.391,113.216,119707800,0.0,0.0
2024-05-10,XOM,113.87,115.812,112.64,115.129,111692600,0.0,0.0
2024-05-17,XOM,115.578,117.904,114.214,117.717,79233700,0.95,0.0
2024-05-24,XOM,117.806,117.963,111.223,111.597,72116800,0.0,0.0
2024-05-31,XOM,111.696,115.602,110.997,115.375,71609700,0.0,0.0
2024-06-07,XOM,114.431,114.49,109.137,110.938,80308300,0.0,0.0
2024-06-14,XOM,111.243,112.384,106.845,107.356,69094700,0.0,0.0
2024-06-21,XOM,107.415,110.889,106.441,108.98,108564600,0.0,0.0
2024-06-28,XOM,109.846,114.667,109.846,113.27,89630800,0.0,0.0
2024-07-05,XOM,113.85,114.864,110.879,111.548,45663500,0.0,0.0
2024-07-12,XOM,110.584,112.315,108.645,111.45,59849200,0.0,0.0
2024-07-19,XOM,112.433,117.993,111.755,114.205,69440700,0.0,0.0
2024-07-26,XOM,113.329,116.133,111.253,115.444,66517000,0.0,0.0
2024-08-02,XOM,115.434,117.835,113.526,115.002,71938700,0.0,0.0
2024-08-09,XOM,113.683,117.392,111.43,116.94,71337300,0.0,0.0
2024-08-16,XOM,117.629,118.655,115.612,117.207,58643900,0.95,0.0
2024-08-23,XOM,117.435,119.518,112.714,115.372,60792800,0.0,0.0
2024-08-30,XOM,116.8,118.437,115.312,116.979,58444100,0.0,0.0
2024-09-06,XOM,114.896,115.203,110.819,111.722,59014200,0.0,0.0
2024-09-13,XOM,111.95,115.203,106.892,110.244,88089300,0.0,0.0
2024-09-20,XOM,111.137,116.622,110.78,114.331,85368300,0.0,0.0
2024-09-27,XOM,114.39,117.197,110.234,114.876,74719100,0.0,0.0
2024-10-04,XOM,114.519,124.17,114.023,123.813,89889800,0.0,0.0
2024-10-11,XOM,124.229,125.31,119.815,122.603,60215900,0.0,0.0
2024-10-18,XOM,122.236,123.247,118.179,119.032,58109700,0.0,0.0
2024-10-25,XOM,119.994,120.49,118.159,118.516,48319700,0.0,0.0
2024-11-01,XOM,115.838,118.972,113.904,114.013,80330500,0.0,0.0
2024-11-08,XOM,115.124,120.916,114.985,120.123,71230200,0.0,0.0
2024-11-15,XOM,120.014,121.88,117.832,119.31,71163900,0.99,0.0
2024-11-22,XOM,119.79,123.21,118.2,121.79,65187800,0.0,0.0
2024-11-29,XOM,121.43,121.88,116.95,117.96,61913200,0.0,0.0
2024-12-06,XOM,118.05,118.72,113.5,113.57,75886800,0.0,0.0
2024-12-13,XOM,114.64,114.94,110.25,110.84,98445100,0.0,0.0
2024-12-20,XOM,110.2,110.4,104.84,105.87,115631400,0.0,0.0
2024-12-27,XOM,105.31,107.99,104.92,106.48,41688400,0.0,0.0
2025-01-03,XOM,106.3,109.0,105.51,107.86,50391900,0.0,0.0
2025-01-10,XOM,108.24,110.1,105.78,106.54,65412200,0.0,0.0
2025-01-17,XOM,107.13,112.87,107.13,112.32,72450800,0.0,0.0
2025-01-24,XOM,112.05,112.18,108.41,108.66,64097000,0.0,0.0
2025-01-31,XOM,109.01,110.87,106.1,106.83,78857000,0.0,0.0
2023-02-03,CVX,159.871,160.193,153.884,156.31,30394700,0.0,0.0
2023-02-10,CVX,156.411,160.867,154.391,158.634,49426500,0.0,0.0
2023-02-17,CVX,158.035,160.055,150.619,151.55,42745500,1.51,0.0
2023-02-24,CVX,150.926,152.387,147.883,151.14,25241300,0.0,0.0
2023-03-03,CVX,151.699,154.09,149.158,153.513,36300900,0.0,0.0
2023-03-10,CVX,152.936,155.226,147.66,148.59,34132900,0.0,0.0
2023-03-17,CVX,145.584,152.638,139.508,141.769,80215800,0.0,0.0
2023-03-24,CVX,141.211,148.953,140.792,145.231,38997200,0.0,0.0
2023-03-31,CVX,146.478,152.359,144.886,151.838,33545700,0.0,0.0
2023-04-07,CVX,158.017,159.264,155.533,156.017,32670900,0.0,0.0
2023-04-14,CVX,156.798,160.884,155.7,160.474,29338300,0.0,0.0
2023-04-21,CVX,160.428,160.567,156.361,157.385,33588500,0.0,0.0
2023-04-28,CVX,157.366,160.418,152.666,156.882,35363000,0.0,0.0
2023-05-05,CVX,156.072,157.022,144.635,149.093,37641500,0.0,0.0
2023-05-12,CVX,150.358,151.038,143.211,145.752,27772800,0.0,0.0
2023-05-19,CVX,146.32,147.185,142.396,145.873,33850900,1.51,0.0
2023-05-26,CVX,144.52,149.012,142.922,144.792,43935100,0.0,0.0
2023-06-02,CVX,142.528,147.301,140.714,146.841,40509000,0.0,0.0
2023-06-09,CVX,148.899,150.816,143.965,149.284,36331900,0.0,0.0
2023-06-16,CVX,147.593,151.079,146.738,147.781,53155000,0.0,0.0
2023-06-23,CVX,146.738,147.132,141.08,142.227,40028200,0.0,0.0
2023-06-30,CVX,142.481,148.401,142.405,147.865,31707400,0.0,0.0
2023-07-07,CVX,147.705,148.57,142.49,144.924,25395600,0.0,0.0
2023-07-14,CVX,144.651,150.919,144.059,144.322,31888600,0.0,0.0
2023-07-21,CVX,144.106,149.256,143.185,149.124,31423600,0.0,0.0
2023-07-28,CVX,150.797,154.152,147.076,149.294,35558500,0.0,0.0
2023-08-04,CVX,151.417,154.096,148.532,149.707,44517800,0.0,0.0
2023-08-11,CVX,151.305,154.274,146.803,154.255,46237600,0.0,0.0
2023-08-18,CVX,153.898,154.349,148.918,152.654,36126200,1.51,0.0
2023-08-25,CVX,152.939,153.764,148.67,150.966,29141000,0.0,0.0
2023-09-01,CVX,151.355,156.25,150.947,155.88,28959900,0.0,0.0
2023-09-08,CVX,156.81,159.855,156.734,158.641,32311600,0.0,0.0
2023-09-15,CVX,159.466,159.95,154.523,157.967,46525000,0.0,0.0
2023-09-22,CVX,159.267,160.301,156.592,157.759,32694800,0.0,0.0
2023-09-29,CVX,157.806,162.901,157.483,159.979,34840600,0.0,0.0
2023-10-06,CVX,159.713,159.931,150.842,153.916,40933300,0.0,0.0
2023-10-13,CVX,157.854,159.571,152.256,155.652,42706900,0.0,0.0
2023-10-20,CVX,156.867,161.449,155.453,158.28,33915300,0.0,0.0
2023-10-27,CVX,154.931,156.003,136.582,136.952,79779400,0.0,0.0
2023-11-03,CVX,138.195,141.364,136.45,140.045,63190100,0.0,0.0
2023-11-10,CVX,141.108,141.677,134.467,135.624,60690600,0.0,0.0
2023-11-17,CVX,135.814,139.193,134.927,138.494,55131100,1.51,0.0
2023-11-24,CVX,138.657,139.912,134.908,138.915,25922800,0.0,0.0
2023-12-01,CVX,138.676,140.468,136.164,138.829,64195900,0.0,0.0
2023-12-08,CVX,138.053,139.682,135.167,138.35,65127100,0.0,0.0
2023-12-15,CVX,138.858,143.738,135.8,143.182,76164000,0.0,0.0
2023-12-22,CVX,144.6,146.738,143.057,144.811,43329100,0.0,0.0
2023-12-29,CVX,145.789,146.69,142.53,142.999,26304600,0.0,0.0
2024-01-05,CVX,143.795,147.975,142.539,144.188,34810400,0.0,0.0
2024-01-12,CVX,142.29,143.757,138.158,141.188,48308600,0.0,0.0
2024-01-19,CVX,140.459,140.526,133.853,136.365,39914100,0.0,0.0
2024-01-26,CVX,136.049,143.095,135.1,142.98,42977300,0.0,0.0
2024-02-02,CVX,142.932,147.045,140.468,145.952,52305200,0.0,0.0
2024-02-09,CVX,145.358,148.905,144.562,144.802,39159500,0.0,0.0
2024-02-16,CVX,145.358,150.966,143.421,149.861,36214500,1.63,0.0
2024-02-23,CVX,150.675,151.799,148.524,149.89,29044500,0.0,0.0
2024-03-01,CVX,149.774,150.753,145.277,148.097,45503600,0.0,0.0
2024-03-08,CVX,147.797,147.884,143.116,145.258,50447500,0.0,0.0
2024-03-15,CVX,145.858,152.197,144.977,150.753,51501900,0.0,0.0
2024-03-22,CVX,151.218,152.003,149.406,149.89,37301300,0.0,0.0
2024-03-29,CVX,150.685,153.311,149.88,152.875,28485100,0.0,0.0
2024-04-05,CVX,153.389,157.169,152.1,156.616,39620300,0.0,0.0
2024-04-12,CVX,156.665,158.816,153.166,154.058,40097700,0.0,0.0
2024-04-19,CVX,155.007,155.792,150.627,155.065,32225000,0.0,0.0
2024-04-26,CVX,155.017,161.83,153.554,160.774,39426100,0.0,0.0
2024-05-03,CVX,160.793,161.956,152.197,155.308,42796600,0.0,0.0
2024-05-10,CVX,155.773,161.287,155.773,160.706,34180800,0.0,0.0
2024-05-17,CVX,161.346,161.762,155.23,159.245,31282700,1.63,0.0
2024-05-24,CVX,159.294,159.568,153.039,154.429,27152600,0.0,0.0
2024-05-31,CVX,154.791,159.157,153.146,158.883,29543300,0.0,0.0
2024-06-07,CVX,158.09,158.276,150.161,152.794,33531700,0.0,0.0
2024-06-14,CVX,153.117,154.869,148.77,149.358,34547400,0.0,0.0
2024-06-21,CVX,149.289,154.35,148.731,152.011,42892400,0.0,0.0
2024-06-28,CVX,152.98,156.181,152.363,153.127,39518200,0.0,0.0
2024-07-05,CVX,153.851,155.359,150.444,151.061,22248200,0.0,0.0
2024-07-12,CVX,150.092,153.381,149.093,152.314,30477700,0.0,0.0
2024-07-19,CVX,153.646,160.821,152.862,155.799,32887400,0.0,0.0
2024-07-26,CVX,154.889,155.692,150.19,154.517,28452300,0.0,0.0
2024-08-02,CVX,154.918,158.286,143.925,145.422,46990600,0.0,0.0
2024-08-09,CVX,142.456,143.034,139.284,141.937,46782000,0.0,0.0
2024-08-16,CVX,142.769,144.512,136.749,144.169,35289800,0.0,0.0
2024-08-23,CVX,144.536,146.595,143.09,146.129,28301100,1.63,0.0
2024-08-30,CVX,147.466,148.574,143.971,146.456,27376200,0.0,0.0
2024-09-06,CVX,144.08,144.298,136.478,137.161,34972900,0.0,0.0
2024-09-13,CVX,137.24,140.586,134.003,139.19,40122900,0.0,0.0
2024-09-20,CVX,140.259,145.298,139.646,144.209,50793700,0.0,0.0
2024-09-27,CVX,144.773,147.594,139.21,144.021,36958600,0.0,0.0
2024-10-04,CVX,143.902,150.96,142.823,149.218,39531900,0.0,0.0
2024-10-11,CVX,149.97,151.208,145.872,149.891,26234300,0.0,0.0
2024-10-18,CVX,149.0,150.366,146.07,149.228,27024300,0.0,0.0
2024-10-25,CVX,150.465,150.94,147.782,149.287,27053200,0.0,0.0
2024-11-01,CVX,146.753,154.355,146.169,151.524,40819600,0.0,0.0
2024-11-08,CVX,152.861,157.008,151.01,155.345,38412500,0.0,0.0
2024-11-15,CVX,155.553,160.74,152.97,159.79,41411600,0.0,0.0
2024-11-22,CVX,160.56,162.65,158.75,162.36,32091900,1.63,0.0
2024-11-29,CVX,162.15,164.68,159.83,161.93,30823400,0.0,0.0
2024-12-06,CVX,162.29,163.2,155.17,155.24,36052500,0.0,0.0
2024-12-13,CVX,157.0,160.08,153.07,153.87,45733100,0.0,0.0
2024-12-20,CVX,153.89,153.89,140.55,142.85,82798500,0.0,0.0
2024-12-27,CVX,142.48,145.71,141.54,144.0,21501700,0.0,0.0
2025-01-03,CVX,143.79,148.5,142.35,147.85,25311900,0.0,0.0
2025-01-10,CVX,148.4,154.34,146.87,153.14,32340300,0.0,0.0
2025-01-17,CVX,154.1,161.77,154.0,161.47,41343600,0.0,0.0
2025-01-24,CVX,161.15,161.4,155.27,155.65,31347200,0.0,0.0
2025-01-31,CVX,156.33,158.92,148.65,149.19,42855700,0.0,0.0
